Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.180.37-10.200.7.9-2183-3128-6,192.168.180.37,2183,10.200.7.9,3128,6,26/04/201711:11:49,591970,14,59,2214,21928,1448,0,158.1428571,380.9988607,1611,0,371.6610169,633.7188708,40782.47208,123.31706,8221.805556,38936.52872,297854,0,591970,45536.15385,85471.80536,297854,90,591754,10202.65517,43422.60765,299447,0,0,0,0,0,460,1928,23.64984712,99.66721287,0,1611,326.2432432,594.5368362,353474.0496,0,0,0,1,0,0,0,0,4,330.7123288,158.1428571,371.6610169,460,0,0,0,0,0,0,14,2214,59,21928,65535,215,6,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-47216-6,10.200.7.199,47216,207.244.80.182,443,6,26/04/201711:11:50,292370,16,7,2070,449,1448,0,129.375,358.5291945,179,6,64.14285714,59.15637067,8615.795054,78.66744194,13289.54545,30242.22789,89589,0,292370,19491.33333,36676.91556,94412,0,104450,17408.33333,38726.52271,96352,5,0,0,0,0,340,140,54.725177,23.94226494,0,1448,104.9583333,293.5066075,86146.12862,0,0,0,1,0,0,0,0,0,109.5217391,129.375,64.14285714,340,0,0,0,0,0,0,16,2070,7,449,5840,34752,15,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-2183-3128-6,10.200.7.9,3128,192.168.180.37,2183,6,26/04/201711:11:50,7,2,0,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,64,0,285714.2857,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.37-10.200.7.9-2183-3128-6,10.200.7.9,3128,192.168.180.37,2183,6,26/04/201711:11:50,65,3,0,0,0,0,0,0,0,0,0,0,0,0,46153.84615,32.5,44.54772721,64,1,65,32.5,44.54772721,64,1,0,0,0,0,0,0,0,0,0,96,0,46153.84615,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
213.239.207.69-10.200.7.196-80-36374-6,10.200.7.196,36374,213.239.207.69,80,6,26/04/201711:11:49,607577,9,5,293,4380,292,0,32.55555556,97.29222876,1448,0,876,720.14443,7691.206217,23.0423469,46736.69231,111325.273,373228,1,607577,75947.125,136871.8414,373448,1,563610,140902.5,178931.1093,373531,209,0,0,0,0,296,168,14.81293729,8.229409606,0,1448,311.5333333,569.509923,324341.5524,0,0,0,1,0,0,0,0,0,333.7857143,32.55555556,876,296,0,0,0,0,0,0,9,293,5,4380,14600,804,2,32,0,0,0,0,0,0,0,0,BENIGN,40,CONTENT_FLASH
190.90.221.25-10.200.7.217-80-33032-6,10.200.7.217,33032,190.90.221.25,80,6,26/04/201711:11:50,125228,8,6,798,542,399,0,99.75,184.7011099,271,0,90.33333333,139.9437982,10700.48232,111.7960839,9632.923077,33981.94757,122729,0,125228,17889.71429,46636.90706,123650,0,124015,24803,54744.94125,122729,1,0,0,0,0,272,208,63.88347654,47.9126074,0,399,89.33333333,157.1117285,24684.09524,0,0,0,1,0,0,0,0,0,95.71428571,99.75,90.33333333,272,0,0,0,0,0,0,8,798,6,542,14600,804,2,32,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
190.90.221.25-10.200.7.217-80-33032-6,10.200.7.217,33032,190.90.221.25,80,6,26/04/201711:11:50,383,1,3,0,0,0,0,0,0,0,0,0,0,0,10443.86423,127.6666667,199.033498,357,0,0,0,0,0,0,26,13,18.38477631,26,0,0,0,0,0,32,96,2610.966057,7832.898172,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,490,804,0,32,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
10.200.7.194-74.119.118.71-44686-80-6,10.200.7.194,44686,74.119.118.71,80,6,26/04/201711:11:33,16457384,27,53,3389,109206,3389,0,125.5185185,652.2133541,5792,0,2060.490566,1359.758288,6841.609821,4.861039883,208321.3165,1742333.69,15491214,0,966170,37160.38462,89970.35692,426028,43,16457009,316480.9423,2146632.786,15491296,0,0,0,0,0,872,1704,1.640600961,3.220438923,0,5792,1390.061728,1483.805364,2201678.359,0,0,0,1,0,0,0,0,1,1407.4375,125.5185185,2060.490566,872,0,0,0,0,0,0,27,3389,53,109206,14600,1810,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.46-10.200.7.7-52491-3128-6,172.19.1.46,52491,10.200.7.7,3128,6,26/04/201711:11:50,141743,5,13,306,11948,288,0,61.2,126.8116714,2920,0,919.0769231,1022.322068,86452.24103,126.9903981,8337.823529,31976.44848,132348,0,141743,35435.75,66877.54382,135728,682,134757,11229.75,38145.78314,132348,0,0,0,0,0,112,296,35.27511059,91.71528753,0,2920,644.9473684,934.0088909,872372.6082,0,0,0,1,0,0,0,0,2,680.7777778,61.2,919.0769231,112,0,0,0,0,0,0,5,306,13,11948,8192,490,4,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
192.168.180.14-10.200.7.5-51613-3128-6,10.200.7.5,3128,192.168.180.14,51613,6,26/04/201711:11:50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,351,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.180.14-10.200.7.5-51613-3128-6,10.200.7.5,3128,192.168.180.14,51613,6,26/04/201711:11:50,78,2,0,0,0,0,0,0,0,0,0,0,0,0,25641.02564,78,0,78,78,78,78,0,78,78,0,0,0,0,0,0,0,0,0,64,0,25641.02564,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,351,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
169.45.141.182-10.200.7.217-443-48723-6,10.200.7.217,48723,169.45.141.182,443,6,26/04/201711:11:44,5708486,31,35,4568,38700,971,0,147.3548387,324.0541671,4380,2,1105.714286,1182.249689,7579.592908,11.56173458,87822.86154,637128.3732,5141424,0,567062,18902.06667,39281.83378,140501,0,5617041,165207.0882,886725.8928,5179524,0,0,0,0,0,660,708,5.430511698,6.131222885,0,4380,645.7910448,1001.474618,1002951.41,0,0,0,1,0,0,0,0,1,655.5757576,147.3548387,1105.714286,660,0,0,0,0,0,0,31,4568,35,38700,14600,19420,29,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.29-10.200.7.7-56132-3128-6,192.168.180.29,56132,10.200.7.7,3128,6,26/04/201711:11:44,5908120,36,79,5062,98030,971,0,140.6111111,303.553834,7300,0,1240.886076,1526.222612,17449.2055,19.46473667,51825.61404,480617.1441,5127291,0,780829,22309.4,59212.21106,285580,0,5907623,75738.75641,586676.7772,5180063,0,0,0,0,0,744,1628,6.09330887,13.3714278,0,7300,888.7241379,1369.386677,1875219.871,0,0,0,1,0,0,0,0,2,896.4521739,140.6111111,1240.886076,744,0,0,0,0,0,0,36,5062,79,98030,8192,644,34,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.29-10.200.7.7-56132-3128-6,10.200.7.7,3128,192.168.180.29,56132,6,26/04/201711:11:50,198,2,0,12,0,6,6,6,0,0,0,0,0,60606.06061,10101.0101,198,0,198,198,198,198,0,198,198,0,0,0,0,0,0,0,0,0,40,0,10101.0101,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,644,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.57-10.200.7.7-50208-3128-6,172.19.1.57,50208,10.200.7.7,3128,6,26/04/201711:11:50,452070,132,435,753,817519,327,0,5.704545455,28.33678014,5840,0,1879.354023,868.1984917,1810055.965,1254.23054,798.7102473,8994.992293,204792,0,452070,3450.916031,19033.66264,209396,0,447444,1030.976959,10379.38926,207091,0,0,0,0,0,3464,8736,291.9901785,962.240361,0,5840,1440.619718,1099.00862,1207819.947,0,0,0,1,0,0,0,0,3,1443.160494,5.704545455,1879.354023,3464,0,0,0,0,0,0,132,753,435,817519,8192,490,72,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
172.19.1.57-10.200.7.7-50208-3128-6,10.200.7.7,3128,172.19.1.57,50208,6,26/04/201711:11:50,15,2,0,12,0,6,6,6,0,0,0,0,0,8.00E+05,133333.3333,15,0,15,15,15,15,0,15,15,0,0,0,0,0,0,0,0,0,40,0,133333.3333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,490,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.68-10.200.7.9-4290-3128-6,192.168.42.68,4290,10.200.7.9,3128,6,26/04/201711:11:39,10936333,7,35,972,1455,517,0,138.8571429,195.1908712,152,0,41.57142857,53.35744378,221.9208212,3.840409761,266739.8293,1602287.334,10271770,0,10936333,1822722.167,4140949.522,10271770,342,495167,14563.73529,44375.76354,159535,0,0,0,0,0,148,740,0.640068293,3.200341467,0,517,56.44186047,95.60167919,9139.681063,0,0,0,1,0,0,0,0,5,57.78571429,138.8571429,41.57142857,148,0,0,0,0,0,0,7,972,35,1455,65535,8576,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
216.58.202.226-10.200.7.199-443-37373-6,10.200.7.199,37373,216.58.202.226,443,6,26/04/201711:11:39,10933987,7,5,717,234,517,0,102.4285714,197.4199054,152,0,46.8,62.47559524,86.97650729,1.09749536,993998.8182,3134233.979,10441757,0,10933987,1822331.167,4223205.171,10441757,3960,340419,85104.75,98399.47107,176391,0,0,0,0,0,232,168,0.640205627,0.457289733,0,517,73.15384615,148.4036422,22023.64103,0,0,0,1,0,0,0,0,0,79.25,102.4285714,46.8,232,0,0,0,0,0,0,7,717,5,234,5840,349,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.68-10.200.7.9-4290-3128-6,10.200.7.9,3128,192.168.42.68,4290,6,26/04/201711:11:50,5,2,0,12,0,6,6,6,0,0,0,0,0,2400000,4.00E+05,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,40,0,4.00E+05,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,8576,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.68-10.200.7.9-4294-3128-6,192.168.42.68,4294,10.200.7.9,3128,6,26/04/201711:11:39,10928913,7,34,972,1449,517,0,138.8571429,195.1908712,152,0,42.61764706,53.79422899,221.5224881,3.751516734,273222.825,1622457.716,10273700,0,10928913,1821485.5,4142410.071,10273700,446,500584,15169.21212,46107.86597,162802,0,0,0,0,0,148,720,0.640502857,3.111013877,0,517,57.64285714,96.43165694,9299.06446,0,0,0,1,0,0,0,0,4,59.04878049,138.8571429,42.61764706,148,0,0,0,0,0,0,7,972,34,1449,65535,8576,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.68-10.200.7.9-4290-3128-6,10.200.7.9,3128,192.168.42.68,4290,6,26/04/201711:11:50,211,2,0,12,0,6,6,6,0,0,0,0,0,56872.03791,9478.672986,211,0,211,211,211,211,0,211,211,0,0,0,0,0,0,0,0,0,40,0,9478.672986,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,8576,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
216.58.202.226-10.200.7.199-443-37375-6,10.200.7.199,37375,216.58.202.226,443,6,26/04/201711:11:39,10927683,7,5,717,234,517,0,102.4285714,197.4199054,152,0,46.8,62.47559524,87.0266826,1.098128487,993425.7273,3130176.21,10428817,0,10927683,1821280.5,4217429.563,10428817,1736,342258,85564.5,98946.27652,177685,0,0,0,0,0,232,168,0.640574951,0.457553536,0,517,73.15384615,148.4036422,22023.64103,0,0,0,1,0,0,0,0,0,79.25,102.4285714,46.8,232,0,0,0,0,0,0,7,717,5,234,5840,349,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.68-10.200.7.9-4294-3128-6,10.200.7.9,3128,192.168.42.68,4294,6,26/04/201711:11:50,30,2,0,12,0,6,6,6,0,0,0,0,0,4.00E+05,66666.66667,30,0,30,30,30,30,0,30,30,0,0,0,0,0,0,0,0,0,40,0,66666.66667,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,8576,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.68-10.200.7.9-4294-3128-6,10.200.7.9,3128,192.168.42.68,4294,6,26/04/201711:11:50,2,2,0,12,0,6,6,6,0,0,0,0,0,6.00E+06,1.00E+06,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,8576,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.20-10.200.7.6-2824-3128-6,192.168.10.20,2824,10.200.7.6,3128,6,26/04/201711:11:31,18531060,7,24,799,1227,517,0,114.1428571,194.4594461,148,0,51.125,53.68613496,109.3299574,1.672867068,617702,3337729.693,18289335,0,18531060,3088510,7447035.686,18289335,622,116400,5060.869565,15830.74894,66725,0,0,0,0,0,148,520,0.377744177,1.295122891,0,517,63.3125,101.4152872,10285.06048,0,0,0,1,0,0,0,0,3,65.35483871,114.1428571,51.125,148,0,0,0,0,0,0,7,799,24,1227,65535,16616,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2840-3128-6,192.168.10.20,2840,10.200.7.6,3128,6,26/04/201711:11:33,17505202,8,33,552,20840,217,0,69,92.82702808,2920,0,631.5151515,776.2243201,1222.036741,2.342160919,437630.05,2731782.527,17282155,0,17505202,2500743.143,6518353.501,17282155,335,49480,1546.25,5286.413224,24765,0,0,0,0,0,168,700,0.457007009,1.88515391,0,2920,509.3333333,726.5739405,527909.6911,0,0,0,1,0,0,0,0,4,521.7560976,69,631.5151515,168,0,0,0,0,0,0,8,552,33,20840,65535,16616,7,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2800-3128-6,192.168.10.20,2800,10.200.7.6,3128,6,26/04/201711:11:30,20230851,8,34,544,17880,209,0,68,91.0306071,3291,0,525.8823529,901.6176293,910.6883344,2.076037236,493435.3902,3074529.105,19697171,0,20230851,2890121.571,7412027.851,19697171,81,395480,11984.24242,53165.00946,301321,0,0,0,0,0,168,720,0.395435664,1.680601572,0,3291,428.4651163,822.7408708,676902.5404,0,0,0,1,0,0,0,0,4,438.6666667,68,525.8823529,168,0,0,0,0,0,0,8,544,34,17880,65535,16616,7,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.10.20-10.200.7.6-2802-3128-6,192.168.10.20,2802,10.200.7.6,3128,6,26/04/201711:11:30,20228408,8,32,544,17880,209,0,68,91.0306071,3291,0,558.75,1091.485227,910.7983189,1.977417106,518677.1282,3152279.696,19697239,0,20228408,2889772.571,7412201.386,19697239,772,393174,12683.03226,54404.46078,298975,0,0,0,0,0,168,680,0.395483421,1.581933685,0,3291,449.3658537,984.0969402,968446.7878,0,0,0,1,0,0,0,0,4,460.6,68,558.75,168,0,0,0,0,0,0,8,544,32,17880,65535,16616,7,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.10.20-10.200.7.6-2796-3128-6,192.168.10.20,2796,10.200.7.6,3128,6,26/04/201711:11:30,20231486,8,32,544,17880,209,0,68,91.0306071,3291,0,558.75,1091.485227,910.6597508,1.977116263,518756.0513,3152283.362,19697292,0,20231486,2890212.286,7412057.727,19697292,249,409220,13200.64516,56031.73105,305782,0,0,0,0,0,168,680,0.395423253,1.581693011,0,3291,449.3658537,984.0969402,968446.7878,0,0,0,1,0,0,0,0,4,460.6,68,558.75,168,0,0,0,0,0,0,8,544,32,17880,65535,16616,7,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.10.20-10.200.7.6-2834-3128-6,192.168.10.20,2834,10.200.7.6,3128,6,26/04/201711:11:32,18320903,7,24,956,1389,517,0,136.5714286,193.9397305,152,0,57.875,57.6724729,127.9958744,1.692056336,610696.7667,3301303.467,18089345,0,18320903,3053483.833,7366277.243,18089345,474,83020,3609.565217,9748.106062,40936,0,0,0,0,0,148,520,0.382077237,1.309979099,0,517,73.28125,104.9243151,11009.1119,0,0,0,1,0,0,0,0,3,75.64516129,136.5714286,57.875,148,0,0,0,0,0,0,7,956,24,1389,65535,17688,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2832-3128-6,192.168.10.20,2832,10.200.7.6,3128,6,26/04/201711:11:32,18325700,7,30,956,1395,517,0,136.5714286,193.9397305,152,0,46.5,51.10418702,128.2897788,2.019022466,509047.2222,3034610.868,18210851,0,18325700,3054283.333,7425217.829,18210851,408,114517,3948.862069,13150.14449,65920,0,0,0,0,0,148,640,0.381977223,1.637045242,0,517,61.86842105,97.45273866,9497.036273,0,0,0,1,0,0,0,0,4,63.54054054,136.5714286,46.5,148,0,0,0,0,0,0,7,956,30,1395,65535,17688,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2830-3128-6,192.168.10.20,2830,10.200.7.6,3128,6,26/04/201711:11:32,18332122,7,23,956,1395,517,0,136.5714286,193.9397305,152,0,60.65217391,57.33284692,128.2448371,1.636471763,632142.1379,3357596.788,18089393,0,18332122,3055353.667,7365314.249,18089393,433,120114,5459.727273,15131.23772,65484,0,0,0,0,0,148,484,0.381843411,1.254628351,0,517,75.83870968,105.6513438,11162.20645,0,0,0,1,0,0,0,0,3,78.36666667,136.5714286,60.65217391,148,0,0,0,0,0,0,7,956,23,1395,65535,17688,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2815-3128-6,10.200.7.6,3128,192.168.10.20,2815,6,26/04/201711:11:34,15685845,1,2,6,12,6,6,6,0,6,6,6,0,1.147531421,0.191255237,7842922.5,11090915.42,15685384,461,0,0,0,0,0,15685384,15685384,0,15685384,15685384,0,0,0,0,20,40,0.063751746,0.127503491,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,16616,65315,0,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.20-10.200.7.6-2816-3128-6,10.200.7.6,3128,192.168.10.20,2816,6,26/04/201711:11:34,15685130,1,2,6,12,6,6,6,0,6,6,6,0,1.147583731,0.191263955,7842565,11090819.96,15684959,171,0,0,0,0,0,15684959,15684959,0,15684959,15684959,0,0,0,0,20,40,0.063754652,0.127509303,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,16616,65315,0,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.210-10.200.7.196-443-44890-6,10.200.7.196,44890,179.1.4.210,443,6,26/04/201711:11:31,18529249,6,4,560,230,517,0,93.33333333,208.2648954,148,0,57.5,71.65426249,42.63529515,0.53968728,2058805.444,6133862.46,18415711,75,18529249,3705849.8,8223105.635,18415711,6534,106984,35661.33333,31034.68062,66814,4746,0,0,0,0,200,136,0.323812368,0.215874912,0,517,71.81818182,155.2512919,24102.96364,0,0,0,1,0,0,0,0,0,79,93.33333333,57.5,200,0,0,0,0,0,0,6,560,4,230,14600,235,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2824-3128-6,10.200.7.6,3128,192.168.10.20,2824,6,26/04/201711:11:50,11,2,0,12,0,6,6,6,0,0,0,0,0,1090909.091,181818.1818,11,0,11,11,11,11,0,11,11,0,0,0,0,0,0,0,0,0,40,0,181818.1818,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16616,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.20-10.200.7.6-2840-3128-6,10.200.7.6,3128,192.168.10.20,2840,6,26/04/201711:11:50,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16616,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.224-10.200.7.196-443-51828-6,10.200.7.196,51828,179.1.4.224,443,6,26/04/201711:11:33,17504958,10,7,311,4123,193,0,31.1,67.90589894,1739,0,589,719.2072024,253.2996652,0.97115343,1094059.875,4363648.697,17457733,0,17504958,1944995.333,5817280.309,17457733,0,43278,7213,10072.61331,25807,0,0,0,0,0,352,232,0.571266723,0.399886706,0,1739,246.3333333,513.977111,264172.4706,0,0,0,1,0,0,0,0,0,260.8235294,31.1,589,352,0,0,0,0,0,0,10,311,7,4123,14600,118,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.20-10.200.7.6-2824-3128-6,10.200.7.6,3128,192.168.10.20,2824,6,26/04/201711:11:50,177,2,0,12,0,6,6,6,0,0,0,0,0,67796.61017,11299.43503,177,0,177,177,177,177,0,177,177,0,0,0,0,0,0,0,0,0,40,0,11299.43503,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16616,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.20-10.200.7.6-2840-3128-6,10.200.7.6,3128,192.168.10.20,2840,6,26/04/201711:11:50,71,2,0,12,0,6,6,6,0,0,0,0,0,169014.0845,28169.01408,71,0,71,71,71,71,0,71,71,0,0,0,0,0,0,0,0,0,40,0,28169.01408,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16616,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
190.60.67.27-10.200.7.196-443-52363-6,10.200.7.196,52363,190.60.67.27,443,6,26/04/201711:11:30,19931674,9,6,311,3525,193,0,34.55555556,71.08641064,1436,0,587.5,675.8064072,192.4574925,0.752571008,1423691,5299579.49,19836460,0,19931674,2491459.25,7008461.349,19836460,0,84258,16851.6,27469.61732,64393,1,0,0,0,0,308,200,0.451542605,0.301028403,0,1436,239.75,482.0789009,232400.0667,0,0,0,1,0,0,0,0,0,255.7333333,34.55555556,587.5,308,0,0,0,0,0,0,9,311,6,3525,14600,939,2,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
190.60.67.27-10.200.7.196-443-47008-6,10.200.7.196,47008,190.60.67.27,443,6,26/04/201711:11:30,19931674,9,6,311,3525,193,0,34.55555556,71.08641064,1436,0,587.5,675.8064072,192.4574925,0.752571008,1423691,5299501.578,19836189,0,19931674,2491459.25,7008351.725,19836189,0,84594,16918.8,27737.73044,64644,1,0,0,0,0,308,200,0.451542605,0.301028403,0,1436,239.75,482.0789009,232400.0667,0,0,0,1,0,0,0,0,0,255.7333333,34.55555556,587.5,308,0,0,0,0,0,0,9,311,6,3525,14600,939,2,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
190.60.67.27-10.200.7.196-443-44761-6,10.200.7.196,44761,190.60.67.27,443,6,26/04/201711:11:30,19931651,7,4,311,3525,193,0,44.42857143,78.90470443,3291,0,881.25,1610.282662,192.4577146,0.551886043,1993165.1,6264902.06,19823302,78,19931651,3321941.833,8084012.718,19823302,8322,97222,32407.33333,39241.43464,76557,1501,0,0,0,0,232,136,0.351200209,0.200685834,0,3291,319.6666667,939.5535045,882760.7879,0,0,0,1,0,0,0,0,0,348.7272727,44.42857143,881.25,232,0,0,0,0,0,0,7,311,4,3525,14600,939,2,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.10.20-10.200.7.6-2800-3128-6,10.200.7.6,3128,192.168.10.20,2800,6,26/04/201711:11:50,21,2,0,12,0,6,6,6,0,0,0,0,0,571428.5714,95238.09524,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.09524,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16616,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.20-10.200.7.6-2802-3128-6,10.200.7.6,3128,192.168.10.20,2802,6,26/04/201711:11:50,21,2,0,12,0,6,6,6,0,0,0,0,0,571428.5714,95238.09524,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.09524,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16616,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
